what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1551172074036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1551172086043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1551172093094
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1551172098860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551172104364
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1551172104833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172105222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172109098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172112435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172133486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172135482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172149520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172150995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172154352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1551172171025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1551172172475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551172200408
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1551172202393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551172202723
