what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1543559985364
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1543559992603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543559992884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543559995708
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560000076
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560000138
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1543560000388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1543560042369
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1543560043399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560045895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560047112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560053102
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1543560053118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1543560053118
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560053133
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1543560053164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560053196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560054912
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560055411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560055442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560061354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560077206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1543560077206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560079952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560083415
error,log,,,"Internal Error",1543560100809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560120700
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1543560120700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1543560120700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560126893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560128937
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1543560129701
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560132681
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1543560133648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560133929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560135021
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560135036
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560138172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560139513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1543560169692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560169708
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560169739
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1543560174653
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560174934
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560175059
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1543560201924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560235153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560235200
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560235200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1543560235200
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560240582
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560240582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560242251
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560246775
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1543560249380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560249661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560253220
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1543560253235
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1543560257868
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560259569
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560259662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560285714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560285792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1543560293827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560327196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560327775
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560327775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1543560327775
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1543560345075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560345403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560470629
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560470645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560474701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560649923
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1543560649939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1543560649939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560650017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560651717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560651733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560656226
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560656226
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543560658737
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1543560658737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543560660828
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1543560662216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543560662481
