what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1542521736719
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1542521736719
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1542521736719
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1542521736719
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1542521736719
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1542521736719
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1542521736719
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1542521736719
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1542521736719
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1542521736719
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1542521736719
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1542521736719
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1542521736719
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1542521736719
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1542521736719
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1542521736719
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1542521736719
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1542521736719
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1542521736719
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1542521736719
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1542521736719
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1542521736719
os,sysinfo,,,"win32",1542521736719
arch,sysinfo,,,"x86",1542521736719
ws,sysinfo,,,"win32",1542521736719
locale,sysinfo,,,"zh_CN",1542521736719
processors,sysinfo,,,"4",1542521736719
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1542521736719
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1542521736719
java.specification.name,sysinfo,,,"Java Platform API Specification",1542521736719
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1542521736719
java.specification.version,sysinfo,,,"1.6",1542521736719
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1542521736719
java.version,sysinfo,,,"1.6.0_23",1542521736719
java.vm.info,sysinfo,,,"mixed mode",1542521736719
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1542521736719
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1542521736719
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1542521736719
java.vm.specification.version,sysinfo,,,"1.0",1542521736719
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1542521736719
java.vm.version,sysinfo,,,"19.0-b09",1542521736719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542521738094
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1542521739743
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1542521740984
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1542521741015
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1542521741015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521743266
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1542521743328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521746137
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1542521752777
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1542521752777
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1542521754528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521754654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521754732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521754748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542521765830
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1542521765845
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1542521771995
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1542521772276
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1542521772276
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1542521772276
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1542521772276
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1542521772276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542521773355
