what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"zh_CN",1532659197549
processors,sysinfo,,,"4",1532659197549
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1532659197549
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1532659197549
java.specification.name,sysinfo,,,"Java Platform API Specification",1532659197549
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1532659197549
java.specification.version,sysinfo,,,"1.6",1532659197549
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1532659197549
java.version,sysinfo,,,"1.6.0_23",1532659197549
java.vm.info,sysinfo,,,"mixed mode",1532659197549
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1532659197549
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1532659197549
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1532659197549
java.vm.specification.version,sysinfo,,,"1.0",1532659197549
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1532659197549
java.vm.version,sysinfo,,,"19.0-b09",1532659197549
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1532659197926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659204745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659223577
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1532659228028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1532659229746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659239976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659259182
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1532659271183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1532659271203
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1532659273001
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1532659274588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659274921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1532659278569
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1532659285927
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1532659307604
